NOM_RBD,COD_COM_RBD,PROM_GRAL,ASISTENCIA
COLEGIO EMMANUEL HIGH SCHOOL,13110.0,6.234345794392524,90.42990654205607
COLEGIO EMMANUEL MOUNIER,13605.0,5.344827586206897,74.75862068965517
COLEGIO ENRIQUE ALVEAR DE CERRO NAVIA,13103.0,4.744884488448845,23.646864686468646
COLEGIO ESC.  JOSE MANSO DE VELASCO,13119.0,5.2,74.53763440860214
COLEGIO ESPECIAL FUNDAC.NUESTROS HIJOS,13130.0,3.2039999999999997,52.0
COLEGIO ESPECIAL HOSPITALARIO CON TODO EL COR,13123.0,4.3119565217391305,48.93478260869565
COLEGIO ESPECIAL HOSPITALARIO DE CARABINEROS,13120.0,1.4411764705882353,23.529411764705884
COLEGIO ESPIRITU SANTO DEL VERBO DIVINO,13129.0,5.762975391498882,88.32326621923937
COLEGIO ESTELA SEGURA,13201.0,5.932118758434548,90.50607287449392
COLEGIO ETIEVAN,13113.0,5.478776978417266,82.37050359712231
COLEGIO EVEREST,13115.0,6.387158296249205,98.35918626827717
COLEGIO EXCELSIOR,13101.0,5.850680272108844,96.59863945578232
COLEGIO FARMLAND SCHOOL,13503.0,6.151020408163265,94.62755102040816
COLEGIO FILIPENSE,13101.0,6.2374599786552825,88.36286019210246
COLEGIO FINLANDIA,13124.0,5.765415549597855,81.46112600536193
COLEGIO FLORIDA HIGH SCHOOL,13110.0,5.943478260869566,85.17391304347827
COLEGIO FRANCISCANO MARIA REINA,13106.0,5.862203023758099,16.79049676025918
COLEGIO FRANCISCO ARRIARAN,13101.0,5.502279202279202,69.72839506172839
COLEGIO FRANCISCO DE MIRANDA,13122.0,6.347859922178989,98.55058365758755
COLEGIO FRANCISCO ENCINA,13120.0,6.184984025559106,94.82747603833866
COLEGIO GEORGE WASHINGTON,13108.0,5.426646706586826,88.90718562874251
COLEGIO GETSEMANI,13401.0,6.337908496732026,95.03921568627452
COLEGIO GRACE COLLEGE,13107.0,6.294713656387665,92.3582966226138
COLEGIO GRACE SCHOOL,13121.0,5.743270189431705,78.60518444666002
COLEGIO GREENLAND SCHOOL,13106.0,6.228342245989305,96.17265087853323
COLEGIO HAYDN DE LA FLORIDA,13110.0,5.843462897526502,96.28975265017668
COLEGIO HELLEN´S COLLEGE,13104.0,6.004170905391659,99.08443540183113
COLEGIO HENRY FAYOL,13120.0,5.303378378378378,80.54054054054055
COLEGIO HERMANOS CARRERA DE CHILE,13119.0,6.046615087040618,88.64796905222437
COLEGIO HERNAN OLGUIN,13116.0,5.0607095926412615,82.70433639947437
COLEGIO HIGHLANDS,13301.0,5.63416149068323,84.09006211180125
COLEGIO HIGHLANDS MONTESSORI SCHOOL OF SANTIAGO,13122.0,6.015611814345991,89.0632911392405
COLEGIO HISPANO AMERICANO,13101.0,6.352956298200515,90.59511568123393
COLEGIO HOSPITAL SAN BORJA ARRIARAN,13101.0,4.75,75.0
COLEGIO HOSPITALARIO  CLINICA INDISA,13123.0,0.0,0.0
COLEGIO HOSPITALARIO HOSPITAL DEL  PINO,13401.0,4.589473684210526,78.94736842105263
COLEGIO HOSPITALARIO HOSPITAL MILITAR,13113.0,5.942105263157895,100.0
COLEGIO HOSPÍTALARIO CASABIERTA  COANIQUEM,13124.0,0.58,9.3
COLEGIO HUELEN,13132.0,6.082189781021898,88.84087591240876
COLEGIO HUELQUEN MONTESSORI,13115.0,5.9247826086956525,91.68260869565218
COLEGIO HUGO LANDAURO HENRIQUEZ,13110.0,2.9945147679324897,50.45569620253165
COLEGIO HUILCO ALTO,13501.0,5.4454166666666675,80.75
COLEGIO HUINGANAL,13115.0,6.45089058524173,95.69465648854961
COLEGIO IDOP LIMITADA,13109.0,6.0292189006750245,99.61427193828351
COLEGIO INDUSTRIAL PART. DON ORIONE,13102.0,5.723300370828182,93.21817058096416
COLEGIO INDUSTRIAL VASCO NUNEZ DE BALBOA,13108.0,4.648136142625608,73.7034035656402
COLEGIO INFOCAP,13129.0,3.813247863247863,70.51282051282051
COLEGIO INGLES SAN JOSE DE LINDEROS,13402.0,5.927485380116959,95.2280701754386
COLEGIO INMACULADA CONCEPCION,13132.0,5.8520584329349274,82.78353253652058
COLEGIO INSTITUCION TERESIANA,13114.0,6.434228769497401,97.24523396880416
COLEGIO INSTITUTO ALONSO DE ERCILLA,13101.0,6.501907514450867,97.98843930635839
COLEGIO INSTITUTO ARTÍSTICO DE ESTUDIOS SECUNDARIOS DE LA UNIVERSIDAD DE CHILE,13101.0,5.947959183673469,89.41836734693878
COLEGIO INSTITUTO CALERA DE TANGO,13403.0,5.789430894308944,79.28658536585365
COLEGIO INSTITUTO DE CIENCIAS Y TECNOLOGÍA TALAGANTE,13601.0,4.726229508196721,88.52459016393442
COLEGIO INSTITUTO DE HUMANIDADES LUIS CAMPINO,13123.0,5.918461538461538,88.77165991902834
COLEGIO INSTITUTO O¦HIGGINS DE MAIPU,13119.0,6.26978417266187,78.48081534772182
COLEGIO INSTITUTO RAMÓN FREIRE,13119.0,5.103508771929824,84.74561403508773
COLEGIO INSTITUTO SAN LUIS DE CURACAVI,13503.0,5.843822843822844,91.25407925407926
COLEGIO INSTITUTO SANTA MARIA,13120.0,6.366213921901528,92.79966044142614
COLEGIO INTERCULTURAL TREMEMN,13119.0,6.198509052183173,84.63791267305645
COLEGIO INTERNACIONAL  ALBA,13119.0,6.593861386138614,95.49108910891088
COLEGIO INTERNACIONAL SEK CHILE,13114.0,6.301687116564417,94.29447852760737
COLEGIO INTERNATIONAL COUNTRY SCHOOL,13201.0,5.1348623853211,64.48012232415903
COLEGIO ISABEL LA CATOLICA,13120.0,6.275193798449612,90.71317829457364
COLEGIO ISABEL RIQUELME,13127.0,4.985074626865671,33.07462686567164
COLEGIO JACQUES COUSTEAU,13119.0,5.024514563106796,77.9745145631068
COLEGIO JAIME GUZMÁN ERRAZURIZ,13401.0,4.968647281921618,74.05815423514538
COLEGIO JEAN JACQUES,13108.0,5.912847222222222,82.04861111111111
COLEGIO JESUS SERVIDOR,13122.0,5.864782608695652,81.67391304347827
COLEGIO JOHN ANDREWS ADVENTIST ACADEMY,13114.0,6.028327645051195,88.06484641638225
COLEGIO JORGE HUNEEUS ZEGERS,13112.0,5.605291679948996,68.23079375199235
COLEGIO JOSE LUIS LEGRANGE DE LA CISTERNA,13109.0,6.242131979695432,98.22335025380711
COLEGIO JOSE M.BALMACEDA DE MELIPILLA,13501.0,5.823152709359605,98.0295566502463
COLEGIO JOSE MANUEL BALMACEDA,13605.0,6.005170517051705,97.81628162816281
COLEGIO JOSÉ ARRIETA,13113.0,5.854355400696864,39.68989547038328
COLEGIO JUAN BAUTISTA DURAN,13105.0,5.669690265486725,87.24778761061947
COLEGIO JUAN LUIS UNDURRAGA ANINAT,13125.0,5.542789438050101,67.45429925524712
COLEGIO JUGENDLAND SCHULE,13601.0,6.096629213483146,88.04494382022472
COLEGIO KENDAL ENGLISH SCHOOL,13120.0,5.7126582278481015,83.30379746835443
COLEGIO KENDAL ENGLISH SCHOOL ANEXO,13123.0,5.928996282527882,87.5724907063197
COLEGIO KIMEN MONTESSORI,13301.0,6.008707124010555,99.15303430079156
COLEGIO KING SCHOOL CORDILLERA,13112.0,5.106158192090395,72.28305084745763
COLEGIO KING´S SCHOOL,13130.0,6.156696428571428,83.81696428571429
COLEGIO LA ABADIA,13113.0,5.314973262032085,83.19251336898395
COLEGIO LA CANTERA,13120.0,6.118571428571428,91.31428571428572
COLEGIO LA CASTRINA,13129.0,5.102222222222222,74.71851851851852
COLEGIO LA FONTAINE,13120.0,6.069230769230769,92.83400809716599
COLEGIO LA GIROUETTE,13114.0,6.613417190775682,93.895178197065
COLEGIO LA MAISONNETTE,13132.0,6.256825938566553,92.10921501706484
COLEGIO LA MISION,13403.0,6.162447257383966,89.73839662447257
COLEGIO LA VIRGEN DE POMPEYA,13114.0,5.793486973947895,84.06813627254509
COLEGIO LARRAIN,13113.0,4.757142857142857,69.0952380952381
COLEGIO LAS AMERICAS DE PAINE,13404.0,6.110135135135135,83.0
COLEGIO LATINOAMERICANO DE INTEGRACION,13123.0,6.473170731707317,89.83536585365853
COLEGIO LE MONDE,13110.0,5.768688845401175,95.10469667318982
COLEGIO LEONARDO DA VINCI,13601.0,6.066727941176471,90.53308823529412
COLEGIO LEONARDO DA VINCI DE LAS CONDES,13114.0,5.8925507900677205,89.43566591422122
COLEGIO LIAONA CORDILLERA,13110.0,6.124754634678299,98.58233369683751
COLEGIO LIBERTADOR SAN MARTIN,13104.0,5.083249243188698,63.486377396569125
COLEGIO LIBERTADOR SIMON BOLIVAR,13118.0,5.658475540386803,89.82480091012515
COLEGIO LICARAYEN,13110.0,5.075,74.26239669421487
COLEGIO LIKANKURA DE PEÑALOLÉN,13122.0,4.997818791946308,73.38422818791946
COLEGIO LINCOLN COLLEGE HUECHURABA,13107.0,5.942466585662211,81.16524908869988
COLEGIO LINCOLN INTERN ACADEMY VALLE NORTE CHICUREO,13301.0,6.2134633240482815,96.35097493036211
COLEGIO LINCOLN INTERNATIONAL ACADEMY,13115.0,6.223407917383821,96.32702237521515
COLEGIO LO  BOZA ROSALBA LAGOS MONACO,13128.0,5.637882352941176,83.52705882352942
COLEGIO LO BARNECHEA,13115.0,5.3031471282454765,75.97167584579071
COLEGIO LO ERRAZURIZ,13119.0,5.737658227848101,94.77848101265823
COLEGIO LO ESPEJO,13116.0,6.166772151898734,90.28481012658227
COLEGIO LORENZO SAZIE,13101.0,5.885684647302905,20.564315352697097
COLEGIO LOS  ALERCES  DE  TALAGANTE,13601.0,5.348858447488585,80.95890410958904
COLEGIO LOS ALERCES,13115.0,6.376913580246914,94.01234567901234
COLEGIO LOS ALPES MAIPU,13119.0,5.962684869169511,87.97610921501706
COLEGIO LOS ANDES DE VITACURA,13132.0,6.31889400921659,92.3778801843318
COLEGIO LOS AROMOS,13201.0,5.690217391304348,80.7536231884058
COLEGIO LOS CEIBOS,13601.0,6.378714859437751,96.85943775100401
COLEGIO LOS CONQUISTADORES,13102.0,5.639526066350711,82.66445497630332
COLEGIO LOS NOGALES,13201.0,6.126426426426427,88.54154154154155
COLEGIO LOS PENSAMIENTOS,13111.0,5.676345004269855,77.59692570452604
COLEGIO LOS PENSAMIENTOS DE SAN BERNARDO,13401.0,5.555294117647058,78.40196078431373
COLEGIO LOS PINOS,13401.0,5.813492063492063,79.62433862433862
COLEGIO LOS ROBLES DE LOS LIBERTADORES,13602.0,5.721102661596959,82.57604562737643
COLEGIO MADRE DE JESUS,13604.0,6.186557788944723,89.34924623115577
COLEGIO MADRE DE LA DIVINA PROVIDENC,13118.0,6.333271719038818,90.3271719038817
COLEGIO MAIMONIDES SCHOOL,13115.0,6.204411764705882,92.51102941176471
COLEGIO MAIPO,13201.0,4.994909090909091,47.3830303030303
COLEGIO MAITENES,13501.0,6.022413793103449,92.71551724137932
COLEGIO MANANTIAL DE SAN MIGUEL,13130.0,6.213279132791327,89.65582655826559
COLEGIO MANANTIALES,13123.0,5.557142857142857,80.19047619047619
COLEGIO MANQUECURA ÑUÑOA,13120.0,5.901341752170482,90.04025256511444
COLEGIO MARAMBIO,13501.0,6.22992277992278,88.11196911196912
COLEGIO MARIA ELENA,13110.0,5.591304347826087,68.97308488612836
COLEGIO MARIA INMACULADA,13123.0,6.1756727664155004,88.61463939720129
COLEGIO MARIA LUISA VILLALON,13101.0,6.352358490566038,84.39858490566037
COLEGIO MARIA TERESA CANCINO AGUILAR,13127.0,6.085338725985844,85.76440849342771
COLEGIO MARIANO,13123.0,6.493723849372385,95.90585774058577
COLEGIO MARISTA MARCELINO CHAMPAGNAT,13112.0,5.7254352030947775,81.91779497098646
COLEGIO MARQUEL,13126.0,5.728914728682171,98.44961240310077
COLEGIO MATER DOLOROSA,13107.0,6.119495798319328,83.57142857142857
COLEGIO MAURICIO RUGENDAS,13110.0,5.798167539267016,88.48429319371728
COLEGIO MAYOR TOBALABA,13201.0,6.710654205607477,93.58224299065421
COLEGIO MERRYLAND,13201.0,5.754347826086956,91.9846547314578
COLEGIO METODISTA DE SANTIAGO,13101.0,5.815890410958905,81.27397260273973
COLEGIO MIGUEL ANGEL,13112.0,5.02846975088968,81.13879003558719
COLEGIO MIGUEL DE CERVANTES,13109.0,5.182814814814815,79.67407407407407
COLEGIO MINISTRO DIEGO PORTALES,13124.0,5.732072368421052,80.4407894736842
COLEGIO MONS. JAIME LARRAIN BUNSTER,13501.0,5.834482758620689,96.88122605363985
COLEGIO MONTAHUE,13107.0,4.89572192513369,68.63636363636364
COLEGIO MONTAHUE DE PEÑALOLEN,13122.0,4.703448275862069,67.41379310344827
COLEGIO MONTE DE ASIS,13201.0,6.311940298507463,92.64477611940299
COLEGIO MONTE OLIVO DE PUENTE ALTO,13201.0,5.708884297520661,82.84400826446281
COLEGIO MONTESSORI,13401.0,5.473128944995492,79.76284941388639
COLEGIO MONTESSORI PUCALAN,13301.0,6.0881944444444445,91.10879629629629
COLEGIO MONTEVERDE,13122.0,5.729847908745247,82.47908745247149
COLEGIO MUNIC.  SAN SEBASTIAN DE RINCONADA,13119.0,5.503414634146342,80.6390243902439
COLEGIO MUNICIPAL PROCERES DE CHILE,13111.0,5.482832618025751,73.87982832618026
COLEGIO MUNICIPALIZADO CONFEDERAC SUIZA,13113.0,5.480513595166163,85.01208459214502
COLEGIO NACIONES UNIDAS,13109.0,5.447352024922118,73.38317757009345
COLEGIO NAVARRA,13201.0,6.066974900924703,83.86393659180978
COLEGIO NAZARET DE LA FLORIDA,13110.0,6.320106382978723,84.09574468085107
COLEGIO NEPTUNO,13103.0,5.7165,80.325
COLEGIO NERUDA,13112.0,5.243853820598007,12.990033222591363
COLEGIO NIDO DE AGUILAS,13115.0,6.68664047151277,99.85265225933202
COLEGIO NINO JESUS,13601.0,6.0554371002132195,90.24307036247335
COLEGIO NOBEL,13110.0,5.863779527559055,34.8503937007874
COLEGIO NOBEL GABRIELA MISTRAL,13401.0,5.744396551724138,48.147629310344826
COLEGIO NOVA,13110.0,5.92906976744186,90.69767441860465
COLEGIO NOVA TERRA,13110.0,5.77115987460815,99.52978056426332
COLEGIO NTRA. SRA. DEL CARMEN DE MAIPU,13119.0,6.155935828877006,65.28983957219252
COLEGIO NTRA. SRA. DEL ROSARIO LAS CONDES,13114.0,6.010776361529548,84.31054461181924
COLEGIO NUESTRA SENORA DE ANDACOLLO,13101.0,6.061712135465664,71.09501411100659
COLEGIO NUESTRA SENORA DE LA MERCED,13501.0,5.357912457912458,82.13804713804714
COLEGIO NUESTRA SENORA DEL LORETO,13114.0,6.202743142144639,93.84039900249377
COLEGIO NUESTRA SEÑORA DEL CAMINO,13113.0,6.448021582733813,96.38489208633094
COLEGIO NUESTRO MUNDO,13131.0,6.0612903225806445,92.415770609319
COLEGIO NUEVA ERA SIGLO XXI SEDE PUENTE ALTO,13201.0,5.74223245109321,80.27733026467203
COLEGIO NUEVO DIEGO DE ALMAGRO,13101.0,5.935180722891566,88.71566265060241
COLEGIO NUEVO HORIZONTE DE PUENTE ALTO,13201.0,5.704624277456647,84.05780346820809
COLEGIO ORATORIO DON BOSCO,13101.0,6.142079207920792,87.0039603960396
COLEGIO OXFORD,13119.0,5.9732522796352585,86.9209726443769
COLEGIO O`HIGGINS,13501.0,5.858837772397094,88.18401937046005
COLEGIO PADRE CHAMINADE,13110.0,5.963917525773196,92.47422680412372
COLEGIO PADRE HURTADO Y JUANITA DE LOS ANDES,13114.0,6.347212165097755,98.71614771904417
COLEGIO PADRE PEDRO ARRUPE SAGRADA FAMILIA,13125.0,5.9154098360655745,97.70491803278688
COLEGIO PALESTINO,13109.0,5.199085365853659,95.42682926829268
COLEGIO PALMARES,13125.0,5.624191750278706,81.28483835005574
COLEGIO PALMARES VALLE LOS CÓNDORES,13401.0,6.100495662949195,87.49318463444858
COLEGIO PARQUE LAS AMERICAS,13121.0,5.264609053497942,82.01646090534979
"COLEGIO PARROQ,STA ROSA DE LO BARNECHEA",13115.0,5.888256227758006,83.16725978647686
COLEGIO PARROQUIAL SAN MIGUEL,13130.0,6.303666361136572,89.2557286892759
COLEGIO PART. ACROPOLIS,13201.0,6.142942050520059,83.99405646359584
COLEGIO PART. ADULTOS INSTITUTO ICEL,13101.0,4.648181477315336,65.27184101987251
COLEGIO PART. ALCANTARA DE LA CORDILLERA,13110.0,6.059879032258064,90.20161290322581
COLEGIO PART. ALCANTARA DE LA FLORIDA,13110.0,6.203703703703703,94.70507544581619
COLEGIO PART. ALICANTE DEL ROSAL,13119.0,5.839778239778239,96.88149688149689
COLEGIO PART. ALTAMIRA-ADULTOS,13122.0,3.6659793814432993,59.36082474226804
COLEGIO PART. ANDARES DE LA FLORIDA,13110.0,5.882352941176471,92.41568627450981
COLEGIO PART. ANDINO ANTUQUELEN,13203.0,6.0493630573248405,91.18789808917198
COLEGIO PART. ANTONIO ACEVEDO HERNANDEZ,13121.0,5.591935483870968,54.35806451612903
COLEGIO PART. ANTUPIREN,13122.0,5.916864784546806,83.10549777117384
COLEGIO PART. ASCENSION NICOL,13106.0,5.828192771084337,81.41566265060241
COLEGIO PART. CARDENAL CARLOS OVIEDO CAVADA,13119.0,5.864086471408648,71.24267782426779
COLEGIO PART. CORAZON DE MARIA DE SAN MIGUEL,13130.0,6.266495375128469,93.9650565262076
COLEGIO PART. DE ADULTOS ITSA,13119.0,2.830710659898477,44.911167512690355
COLEGIO PART. FAMILIA DE NAZARETH,13110.0,5.84177449168207,93.97597042513863
COLEGIO PART. GABRIELA MISTRAL SOCIEDAD EDUCA,13126.0,6.090327380952381,91.78720238095238
COLEGIO PART. INSTITUTO CORINTIO,13401.0,5.935408022130014,90.90594744121715
COLEGIO PART. JOSEFINO SANTISIMA TRINIDAD,13123.0,6.423456790123457,40.77777777777778
COLEGIO PART. KING EDWARDS SCHOOL I,13119.0,5.209151785714285,82.15401785714286
COLEGIO PART. LOS ANGELES SANTIAGO DE SAN MIG,13130.0,5.905078125,4.38671875
COLEGIO PART. LOS OLMOS DE PTE. ALTO,13201.0,5.606865671641791,5.492537313432836
COLEGIO PART. MANANTIAL DE LA FLORIDA,13110.0,6.201576576576577,70.63513513513513
COLEGIO PART. MANSO DE VELASCO MELIPILLA,13501.0,5.999112426035503,94.5
COLEGIO PART. MARIA ANA MOGAS,13404.0,6.2629268292682925,85.79219512195122
COLEGIO PART. NEW HEINRICH HIGH SCHOOL,13120.0,5.819748427672955,83.68553459119497
COLEGIO PART. NEW LITTLE COLLEGE,13110.0,5.9650092081031305,73.69060773480663
COLEGIO PART. NTRA. SRA. MARIA INMACULADA DEL,13105.0,5.429126213592233,74.19209431345354
COLEGIO PART. NUESTRA SRA DEL HUERTO,13129.0,6.05,93.35714285714286
COLEGIO PART. PADRE JOSE KENTENICH,13201.0,5.616935483870968,77.05510752688173
COLEGIO PART. PAN AMERICAN COLLEGE SANTIAGO,13130.0,6.1752403846153845,87.14423076923077
COLEGIO PART. PATRONA SENORA DE LOURDES,13110.0,6.508582089552238,88.68034825870647
COLEGIO PART. ROYAL AMERICAN SCHOOL,13119.0,6.327511961722489,92.23923444976077
COLEGIO PART. SAGRADO CORAZON DE TALAGANTE,13601.0,6.341676942046856,13.268803945745992
COLEGIO PART. SAN ADRIAN DE QUILICURA,13125.0,6.015733896515311,97.1805702217529
COLEGIO PART. SAN PEDRO DE QUILICURA,13125.0,5.1432974910394265,39.24014336917563
COLEGIO PART. SOCHIDES RENCA,13128.0,6.2541720154043645,83.47240051347882
COLEGIO PART. SWEDENBORG COLLEGE,13118.0,6.215714285714286,93.45714285714286
COLEGIO PART.POLITECNICO EYZAGUIRRE,13201.0,5.510632570659489,78.84028712427097
COLEGIO PART.SAN ESTEBAN DE LAS VISCACHA,13201.0,5.593167701863354,87.38095238095238
COLEGIO PART.SAN SEBASTIAN DE MELIPILLA,13501.0,5.648249359521777,97.09649871904355
COLEGIO PARTICULAR ALICANTE,13119.0,6.000083798882681,77.44245810055865
COLEGIO PARTICULAR ALONSO DE ERCILLA,13501.0,6.069897483690587,89.11183597390495
COLEGIO PARTICULAR ALTAZOR,13201.0,6.330838709677419,98.06451612903226
COLEGIO PARTICULAR ANTILHUE,13110.0,6.12053872053872,96.5331088664422
COLEGIO PARTICULAR BLUMENTHAL,13601.0,5.412609970674487,83.00586510263929
COLEGIO PARTICULAR CHARLES DARWIN,13128.0,5.537222222222223,81.9
COLEGIO PARTICULAR DE ADULTOS SANTA MARIA DEL TRABAJO,13119.0,3.8417721518987342,64.62025316455696
COLEGIO PARTICULAR DE ASIS,13119.0,6.513058419243986,88.3917525773196
COLEGIO PARTICULAR EL ALBA DE MACUL,13118.0,5.94225352112676,87.6056338028169
COLEGIO PARTICULAR FORJADORES,13605.0,5.782978723404256,96.17021276595744
COLEGIO PARTICULAR HELENICO,13128.0,5.362631578947369,83.77368421052631
COLEGIO PARTICULAR IGNACIO SERRANO,13401.0,5.215207373271889,81.536866359447
COLEGIO PARTICULAR INTEGRAL ARTURO PRAT,13601.0,6.345170454545454,90.0653409090909
COLEGIO PARTICULAR ISLA WELLINGTON,13110.0,5.512142857142858,82.25714285714285
COLEGIO PARTICULAR JORGE PRIETO LETELIER,13122.0,5.490503597122302,73.79280575539569
COLEGIO PARTICULAR JUAN PABLO,13108.0,4.205762081784386,67.65055762081785
COLEGIO PARTICULAR KENNEDY,13116.0,5.886915887850467,83.88473520249221
COLEGIO PARTICULAR LA CONCEPCION,13110.0,6.057486338797815,92.30054644808743
COLEGIO PARTICULAR LA UNION,13124.0,5.9318471337579615,90.85350318471338
COLEGIO PARTICULAR LAS ACACIAS DE MELIPILLA,13501.0,5.470886075949367,81.70886075949367
COLEGIO PARTICULAR MARÍA AUXILIADORA DE SANTIAGO,13101.0,6.154941551540914,89.77151965993623
COLEGIO PARTICULAR MATER DEI,13102.0,6.142916666666666,87.98611111111111
COLEGIO PARTICULAR MELFORD COLLEGE,13125.0,5.73860294117647,92.10171568627452
COLEGIO PARTICULAR MELIPILLA,13501.0,5.988996763754045,88.14174757281553
COLEGIO PARTICULAR MIRADOR,13201.0,6.132026768642448,86.82409177820267
COLEGIO PARTICULAR N 1 DE NUNOA,13120.0,5.560414129110841,85.48477466504264
COLEGIO PARTICULAR NIDAL,13201.0,5.391836734693877,82.96938775510205
COLEGIO PARTICULAR NOVO MUNDO,13125.0,5.6291414752116085,81.35308343409915
COLEGIO PARTICULAR NUEVA ERA SIGLO XXI,13110.0,5.9715959004392385,89.53367496339678
COLEGIO PARTICULAR NUMERO DOS DE NUÑOA,13120.0,5.473042616451933,60.5599603567889
COLEGIO PARTICULAR OZANAM,13101.0,5.93018018018018,82.60698198198199
COLEGIO PARTICULAR PADRE FIDEL ABARCA,13121.0,5.065161290322581,84.81935483870967
COLEGIO PARTICULAR POBL. ALESSANDRI,13121.0,5.875,90.08783783783784
COLEGIO PARTICULAR PUERTO NAVARINO,13112.0,5.558000000000001,78.74
COLEGIO PARTICULAR REGINA PACIS,13123.0,5.96157354618016,86.1915621436716
COLEGIO PARTICULAR SAN FELIX,13119.0,5.596992481203007,85.9498746867168
COLEGIO PARTICULAR SAN FERNANDO,13122.0,5.938824249846908,66.36436007348439
COLEGIO PARTICULAR SAN FRANCISCO DE ASIS,13110.0,5.910983827493261,60.73180592991914
COLEGIO PARTICULAR SAN JOSE DE PUENTE ALTO,13201.0,6.013821138211383,96.5060975609756
COLEGIO PARTICULAR SAN MATEO,13201.0,5.120134228187919,80.08993288590604
COLEGIO PARTICULAR SAN SEBASTIAN DE QUILICURA,13125.0,5.411287027579162,81.11797752808988
COLEGIO PARTICULAR TANTAUCO  EL BOSQUE,13105.0,6.215817223198594,90.30755711775043
COLEGIO PARTICULAR VILLA JESUS,13109.0,6.049309392265193,86.70718232044199
COLEGIO PATAGONIA DE BUIN,13402.0,6.214141414141414,93.03535353535354
COLEGIO PAUL HARRIS SCHOOL,13105.0,5.109459459459459,24.17117117117117
COLEGIO PEDRO APOSTOL,13201.0,5.663225806451614,83.4331797235023
COLEGIO PEDRO DE VALDIVIA,13123.0,6.445756457564575,94.49077490774907
COLEGIO PEDRO DE VALDIVIA -PEÑALOLEN,13122.0,6.478257328990228,96.89820846905538
COLEGIO PEDRO DE VALDIVIA LAS CONDES,13114.0,6.4697329376854595,90.21760633036597
COLEGIO PESTALOZZI,13129.0,2.7930501930501928,59.4015444015444
COLEGIO PETER COLLEGE,13102.0,6.099667774086379,90.95016611295681
COLEGIO PEUMAYEN,13604.0,5.917013888888889,96.35416666666667
COLEGIO PIAMARTA,13106.0,5.906385542168675,85.93373493975903
COLEGIO POLITEC. MARIA GRISELDA VALLE S.,13105.0,4.952260778128286,74.58727655099895
COLEGIO POLITEC.NTRA.SRA.DE LA PRESENTAC,13501.0,4.850204081632653,85.54081632653062
COLEGIO POLITECNICO AVDA. INDEPENDENCIA,13108.0,4.704545454545454,87.18181818181819
COLEGIO POLITÉCNICO SANTA ANA,13126.0,6.22219074598678,87.28139754485363
COLEGIO POLIV. ALEJANDRO FLORES,13127.0,5.379033649698016,65.68766177739431
COLEGIO POLIV. ALMENDRAL DE LA PINTANA,13112.0,5.822209436133487,97.29228998849253
COLEGIO POLIV. ARZOBISPO MANUEL VICUNA,13129.0,5.434666666666667,43.518095238095235
COLEGIO POLIV. CARDENAL JOSE MARIA CARO,13112.0,5.622089761570828,38.600981767180926
COLEGIO POLIV. CARDENAL RAUL SILVA HENRIQUEZ,13201.0,6.080397532556545,87.80260452364634
COLEGIO POLIV. DIEGO PORTALES DE MAIPU,13119.0,5.384441087613293,68.21148036253777
COLEGIO POLIV. EL ALBORADA,13201.0,5.438934426229507,78.6577868852459
COLEGIO POLIV. FRANCISCO DE VILLAGRA,13605.0,5.137100456621005,80.05707762557077
COLEGIO POLIV. GERONIMO DE ALDERETE,13124.0,5.616026711185309,83.48636616583194
COLEGIO POLIV. JERUSALEN DE LAMPA,13302.0,5.434077380952381,81.64434523809524
COLEGIO POLIV. NUEVA NAZARET,13112.0,5.692154065620541,97.00427960057061
COLEGIO POLIV. PDTE. JOSE MANUEL BALMACEDA,13401.0,5.7954687499999995,85.5140625
COLEGIO POLIV. PROF. GUILLERMO GONZALEZ HEIN,13123.0,5.422246696035242,70.98458149779735
COLEGIO POLIV. PROFESOR ILDEFONSO CALDERON,13201.0,5.508273381294964,87.06474820143885
COLEGIO POLIV. ROCKET COLLEGE,13118.0,4.754845360824742,77.05567010309278
COLEGIO POLIV. SAINT ORLAND,13109.0,5.806512890094979,81.0976933514247
COLEGIO POLIV. SAINT ORLAND N 3,13103.0,6.179962894248608,83.97495361781075
COLEGIO POLIV. SAINT TRINITY COLLEGE,13116.0,5.24733606557377,67.71926229508196
COLEGIO POLIV. SAN BERNARDO ABAD,13401.0,4.743343653250774,34.833591331269346
COLEGIO POLIV. SAN CRISTOBAL APOSTOL,13604.0,4.45919881305638,64.54747774480713
COLEGIO POLIV. SAN JOSE DE RENCA,13128.0,5.7233879781420764,84.89071038251366
COLEGIO POLIV. SAN LUIS BELTRAN,13124.0,5.518650421743205,85.74882849109653
COLEGIO POLIV. SAN SEBASTIAN DE LA FLORIDA,13110.0,4.654108956602031,92.33610341643583
COLEGIO POLIV. SANTA CECILIA DE MAIPU,13119.0,4.329487179487179,73.16666666666667
COLEGIO POLIV. SANTA MARIA,13125.0,6.294102019128586,98.61849096705632
COLEGIO POLIV. SIEMBRA,13201.0,5.327272727272727,78.85780885780886
COLEGIO POLIV. VICENTE VALDES,13110.0,5.888425925925926,83.16358024691358
COLEGIO POLIV.ADVENTISTA SANTIAGO SUR,13129.0,6.0957186544342505,77.76758409785933
COLEGIO POLIVALENTE AGUSTINIANO DE EL BOSQUE,13105.0,5.984758580570099,98.0325770796975
